info_id,date,time,lineName,directionCode1,directionCode2,all,station_from,station_to,cse
484,20200629,8:41,C,0,1,1,-,-,人身事故
485,20200629,8:46,C,0,1,1,-,-,人身事故
486,20200629,8:58,C,0,1,1,-,-,人身事故
487,20200629,9:03,C,0,1,1,-,-,人身事故
488,20200629,9:05,C,0,1,1,-,-,人身事故
489,20200629,9:07,C,0,1,1,-,-,人身事故
490,20200629,9:15,C,0,1,1,-,-,人身事故
491,20200629,9:18,C,0,1,1,-,-,人身事故
492,20200629,9:20,C,0,1,1,-,-,人身事故
493,20200629,9:31,C,0,1,1,-,-,人身事故
494,20200629,9:34,C,0,1,1,-,-,人身事故
495,20200629,9:38,C,0,1,1,-,-,人身事故
496,20200629,9:41,C,0,1,1,-,-,人身事故
497,20200629,9:44,C,0,1,1,-,-,人身事故
498,20200629,9:50,C,0,1,1,-,-,人身事故
499,20200707,8:50,C,1,1,1,-,-,線路に支障物
500,20200707,9:10,C,1,1,1,-,-,線路に支障物
501,20200707,9:26,C,1,1,1,-,-,線路に支障物
502,20200707,9:30,C,1,1,1,-,-,線路に支障物
503,20191211,7:26,A,1,1,1,-,-,異音の確認
504,20191211,7:35,A,1,1,1,-,-,異音の確認
505,20191211,7:39,A,1,1,1,-,-,異音の確認
506,20191215,7:36,A,1,1,1,-,-,人身事故
507,20191215,7:38,A,1,1,1,-,-,人身事故
508,20200102,7:00,A,1,1,1,-,-,異音の確認
509,20200102,7:16,A,1,1,1,-,-,異音の確認
510,20200102,7:17,A,1,1,1,-,-,異音の確認
511,20200102,7:31,A,1,1,1,-,-,異音の確認
512,20200102,7:34,A,1,1,1,-,-,異音の確認
513,20200102,7:40,A,1,1,1,-,-,異音の確認
514,20200203,7:48,A,1,1,0,daXW,efzW,お客さま救護
515,20200203,7:50,A,1,1,0,daXW,efzW,お客さま救護
516,20200325,7:35,A,0,1,1,-,-,ドア点検
517,20200325,7:46,A,0,1,1,-,-,ドア点検
518,20200117,6:36,D,1,0,1,-,-,動物と衝突
519,20200117,6:47,D,1,0,1,-,-,動物と衝突
520,20200117,6:51,D,1,0,1,-,-,動物と衝突
521,20200117,6:54,D,1,0,1,-,-,動物と衝突
522,20200117,7:10,D,1,0,1,-,-,動物と衝突
523,20200117,7:20,D,1,0,1,-,-,動物と衝突
524,20200117,7:54,D,1,0,1,-,-,動物と衝突
525,20200128,7:46,D,1,1,1,-,-,混雑
526,20200128,7:50,D,1,1,1,-,-,混雑
527,20200128,7:52,D,1,1,1,-,-,混雑
528,20200128,7:58,D,1,1,1,-,-,混雑
529,20200218,7:06,D,1,0,0,BCRD,yuIQ,信号確認
530,20200218,7:10,D,1,0,0,BCRD,yuIQ,信号確認
531,20200218,7:15,D,1,0,0,BCRD,yuIQ,信号確認
532,20200218,7:23,D,1,0,0,BCRD,yuIQ,信号確認
533,20200218,7:26,D,1,0,0,BCRD,yuIQ,信号確認
534,20200218,7:27,D,1,0,0,BCRD,yuIQ,信号確認
535,20200218,7:36,D,1,0,0,BCRD,yuIQ,信号確認
536,20200218,7:42,D,1,0,0,BCRD,yuIQ,信号確認
537,20200218,7:48,D,1,0,0,BCRD,yuIQ,信号確認
538,20200218,7:51,D,1,0,0,BCRD,yuIQ,信号確認
539,20200218,7:55,D,1,0,0,BCRD,yuIQ,信号確認
540,20191223,7:54,C,0,1,1,-,-,ホーム扉点検
541,20200114,6:59,C,1,1,1,-,-,人身事故
542,20200114,7:00,C,1,1,1,-,-,人身事故
543,20200114,7:03,C,1,1,1,-,-,人身事故
544,20200114,7:06,C,1,1,1,-,-,人身事故
545,20200114,7:07,C,1,1,1,-,-,人身事故
546,20200114,7:11,C,1,1,1,-,-,人身事故
547,20200114,7:12,C,1,1,1,-,-,人身事故
548,20200114,7:13,C,1,1,1,-,-,人身事故
549,20200114,7:15,C,1,1,1,-,-,人身事故
550,20200114,7:16,C,1,1,1,-,-,人身事故
551,20200114,7:18,C,1,1,1,-,-,人身事故
552,20200114,7:22,C,1,1,1,-,-,人身事故
553,20200114,7:23,C,1,1,1,-,-,人身事故
554,20200114,7:25,C,1,1,1,-,-,人身事故
555,20200114,7:28,C,1,1,1,-,-,人身事故
556,20200114,7:29,C,1,1,1,-,-,人身事故
557,20200114,7:36,C,1,1,1,-,-,人身事故
558,20200114,7:41,C,1,1,1,-,-,人身事故
559,20200114,7:43,C,1,1,1,-,-,人身事故
560,20200114,7:49,C,1,1,1,-,-,人身事故
561,20200114,7:53,C,1,1,1,-,-,人身事故
562,20200114,7:55,C,1,1,1,-,-,人身事故
563,20200309,8:56,A,1,1,1,-,-,車両点検
564,20200923,4:02,A,1,1,1,-,-,台風
565,20200923,7:15,A,1,1,1,-,-,台風
566,20200923,7:20,A,1,1,1,-,-,台風
567,20200923,7:26,A,1,1,1,-,-,台風
568,20200923,7:52,A,1,1,1,-,-,台風
569,20200923,7:57,A,1,1,1,-,-,台風
570,20200923,8:13,A,1,1,1,-,-,台風
571,20200923,8:27,A,1,1,1,-,-,台風
572,20200923,8:34,A,1,1,1,-,-,台風
573,20200528,7:03,D,1,1,0,yuIQ,BCRD,信号確認
574,20200528,7:13,D,1,1,0,yuIQ,BCRD,信号確認
575,20200528,7:30,D,1,1,0,yuIQ,BCRD,信号確認
576,20200528,7:35,D,1,1,0,yuIQ,BCRD,信号確認
577,20200528,7:51,D,1,1,0,yuIQ,BCRD,信号確認
578,20200528,8:18,D,1,1,0,yuIQ,BCRD,信号確認
579,20200528,8:38,D,1,1,0,yuIQ,BCRD,信号確認
580,20200923,4:02,D,1,1,1,-,-,台風
581,20200923,7:15,D,1,1,1,-,-,台風
582,20200923,7:20,D,1,1,1,-,-,台風
583,20200923,7:26,D,1,1,1,-,-,台風
584,20200923,7:52,D,1,1,1,-,-,台風
585,20200923,7:57,D,1,1,1,-,-,台風
586,20200923,8:13,D,1,1,1,-,-,台風
587,20200923,8:27,D,1,1,1,-,-,台風
588,20200923,8:34,D,1,1,1,-,-,台風
589,20200923,4:02,C,1,1,1,-,-,台風
590,20200923,7:15,C,1,1,1,-,-,台風
591,20200923,7:20,C,1,1,1,-,-,台風
592,20200923,7:26,C,1,1,1,-,-,台風
593,20200923,7:52,C,1,1,1,-,-,台風
594,20200923,7:57,C,1,1,1,-,-,台風
595,20200923,8:13,C,1,1,1,-,-,台風
596,20200923,8:27,C,1,1,1,-,-,台風
597,20200923,8:34,C,1,1,1,-,-,台風
598,20191211,20:36,A,1,1,1,-,-,車両に人接触
599,20191211,20:39,A,1,1,1,-,-,車両に人接触
600,20191211,20:53,A,1,0,1,-,-,車両に人接触
601,20191231,16:58,A,1,1,0,daXW,vpGT,特別ダイヤ
602,20191231,17:04,A,1,1,0,daXW,vpGT,特別ダイヤ
603,20191231,17:05,A,1,1,0,daXW,vpGT,特別ダイヤ
604,20191231,17:12,A,1,1,0,daXW,vpGT,特別ダイヤ
605,20191231,17:15,A,1,1,0,daXW,vpGT,特別ダイヤ
606,20191231,17:17,A,1,1,0,daXW,vpGT,特別ダイヤ
607,20191231,17:25,A,1,1,0,daXW,vpGT,特別ダイヤ
608,20191231,17:31,A,1,1,0,daXW,vpGT,特別ダイヤ
609,20191231,17:36,A,1,1,0,daXW,vpGT,特別ダイヤ
610,20191231,17:39,A,1,1,0,daXW,vpGT,特別ダイヤ
611,20191231,17:41,A,1,1,0,daXW,vpGT,特別ダイヤ
612,20191231,17:42,A,1,1,0,daXW,vpGT,特別ダイヤ
613,20191231,17:46,A,1,1,0,daXW,vpGT,特別ダイヤ
614,20191231,17:51,A,1,1,0,daXW,vpGT,特別ダイヤ
615,20191231,18:00,A,1,1,0,daXW,vpGT,特別ダイヤ
616,20191231,18:03,A,1,1,0,daXW,vpGT,特別ダイヤ
617,20191231,18:05,A,1,1,0,daXW,vpGT,特別ダイヤ
618,20191231,18:11,A,1,1,0,daXW,vpGT,特別ダイヤ
619,20191231,18:25,A,1,1,0,daXW,vpGT,特別ダイヤ
620,20191231,18:26,A,1,1,0,daXW,vpGT,特別ダイヤ
621,20191231,18:27,A,1,1,0,daXW,vpGT,特別ダイヤ
622,20191231,18:36,A,1,1,0,daXW,vpGT,特別ダイヤ
623,20191231,18:39,A,1,1,0,daXW,vpGT,特別ダイヤ
624,20191231,18:44,A,1,1,0,daXW,vpGT,特別ダイヤ
625,20191231,18:49,A,1,1,0,daXW,vpGT,特別ダイヤ
626,20191231,18:52,A,1,1,0,daXW,vpGT,特別ダイヤ
627,20191231,18:58,A,1,1,0,daXW,vpGT,特別ダイヤ
628,20191231,19:02,A,1,1,0,daXW,vpGT,特別ダイヤ
629,20191231,19:08,A,1,1,0,daXW,vpGT,特別ダイヤ
630,20191231,19:12,A,1,1,0,daXW,vpGT,特別ダイヤ
631,20191231,19:19,A,1,1,0,daXW,vpGT,特別ダイヤ
632,20191231,19:22,A,1,1,0,daXW,vpGT,特別ダイヤ
633,20191231,19:34,A,1,1,0,daXW,vpGT,特別ダイヤ
634,20191231,19:42,A,1,1,0,daXW,vpGT,特別ダイヤ
635,20191231,19:47,A,1,1,0,daXW,vpGT,特別ダイヤ
636,20191231,19:54,A,1,1,0,daXW,vpGT,特別ダイヤ
637,20191231,19:57,A,1,1,0,daXW,vpGT,特別ダイヤ
638,20191231,20:02,A,1,1,0,daXW,vpGT,特別ダイヤ
639,20191231,20:27,A,1,1,0,daXW,vpGT,特別ダイヤ
640,20191231,20:31,A,1,1,0,daXW,vpGT,特別ダイヤ
641,20191231,20:36,A,1,1,0,daXW,vpGT,特別ダイヤ
642,20191231,20:51,A,1,1,0,daXW,vpGT,特別ダイヤ
643,20191231,20:59,A,1,1,0,daXW,vpGT,特別ダイヤ
644,20200118,17:41,A,1,0,1,-,-,安全確認
645,20200118,19:03,A,1,0,1,-,-,安全確認
646,20200118,19:06,A,1,0,1,-,-,安全確認
647,20200118,19:09,A,0,1,1,-,-,安全確認
648,20200118,19:12,A,0,1,1,-,-,車両点検
649,20200118,19:16,A,0,1,1,-,-,車両点検
650,20200118,19:23,A,0,1,1,-,-,車両点検
651,20200118,19:45,A,0,1,1,-,-,車両点検
652,20200128,18:26,A,1,1,0,daXW,CTnl,人身事故
653,20200128,18:34,A,1,1,0,daXW,CTnl,人身事故
654,20200128,18:36,A,1,1,0,daXW,CTnl,人身事故
655,20200128,18:52,A,1,1,0,daXW,CTnl,人身事故
656,20200128,19:08,A,1,1,0,daXW,CTnl,人身事故
657,20200128,19:14,A,1,1,0,daXW,CTnl,人身事故
658,20200128,19:18,A,1,1,0,daXW,CTnl,人身事故
659,20200128,19:21,A,1,1,0,daXW,CTnl,人身事故
660,20200128,19:30,A,1,1,0,daXW,CTnl,人身事故
661,20200128,19:41,A,1,1,0,daXW,CTnl,人身事故
662,20200128,19:42,A,1,1,0,daXW,CTnl,人身事故
663,20200128,19:52,A,1,1,0,daXW,CTnl,人身事故
664,20200128,19:54,A,1,1,0,daXW,CTnl,人身事故
665,20200128,19:58,A,1,1,0,daXW,efzW,人身事故
666,20200128,20:02,A,1,1,0,daXW,efzW,人身事故
667,20200128,20:14,A,1,1,0,daXW,efzW,人身事故
668,20200128,20:29,A,1,1,0,daXW,efzW,人身事故
669,20200128,20:33,A,1,1,0,daXW,efzW,人身事故
670,20200128,20:43,A,1,1,0,daXW,efzW,人身事故
671,20200128,20:48,A,1,1,0,daXW,efzW,人身事故
672,20200128,20:50,A,1,1,0,daXW,efzW,人身事故
673,20200128,20:52,A,1,1,0,daXW,efzW,人身事故
674,20200128,20:57,A,1,1,0,daXW,efzW,人身事故
675,20200203,19:28,A,1,0,1,-,-,お客さま救護
676,20200203,19:59,A,1,0,1,-,-,お客さま救護
677,20200205,18:13,A,1,1,1,-,-,架線に支障物
678,20200205,18:16,A,1,1,1,-,-,架線に支障物
679,20200205,18:31,A,1,1,1,-,-,架線に支障物
680,20200205,18:31,A,1,1,0,daXW,efzW,架線に支障物
681,20200205,18:44,A,1,1,1,-,-,架線に支障物
682,20200205,18:44,A,1,1,0,daXW,efzW,架線に支障物
683,20200205,18:46,A,1,1,0,daXW,efzW,架線に支障物
684,20200205,18:46,A,1,1,1,-,-,架線に支障物
685,20200205,18:57,A,1,1,0,daXW,efzW,架線に支障物
686,20200205,18:57,A,1,1,1,-,-,架線に支障物
687,20200205,19:13,A,1,1,0,daXW,efzW,架線に支障物
688,20200205,19:13,A,1,1,1,-,-,架線に支障物
689,20200205,19:20,A,1,1,0,daXW,efzW,架線に支障物
690,20200205,19:20,A,1,1,1,-,-,架線に支障物
691,20200205,19:27,A,1,1,0,daXW,efzW,架線に支障物
692,20200205,19:27,A,1,1,1,-,-,架線に支障物
693,20200205,19:42,A,1,1,1,-,-,架線に支障物
694,20200205,20:06,A,1,1,1,-,-,架線に支障物
695,20200205,20:20,A,1,1,1,-,-,架線に支障物
696,20200205,20:48,A,1,1,1,-,-,架線に支障物
697,20200316,18:23,A,1,1,1,-,-,架線に支障物
698,20200316,18:39,A,1,1,1,-,-,架線に支障物
699,20200316,18:52,A,1,1,1,-,-,架線に支障物
700,20200316,18:59,A,1,1,1,-,-,架線に支障物
701,20200316,19:05,A,1,1,1,-,-,架線に支障物
702,20200316,19:11,A,1,0,1,-,-,架線に支障物
703,20200316,19:15,A,1,0,1,-,-,架線に支障物
704,20200316,19:17,A,1,0,1,-,-,架線に支障物
705,20200316,19:22,A,1,0,1,-,-,架線に支障物
706,20200316,19:51,A,1,0,1,-,-,架線に支障物
707,20200316,20:00,A,1,0,1,-,-,架線に支障物
708,20200316,20:09,A,1,0,1,-,-,架線に支障物
709,20200831,18:33,A,1,1,1,-,-,お客さま転落
710,20200831,18:35,A,1,1,1,-,-,お客さま転落
711,20200831,18:37,A,1,1,1,-,-,お客さま転落
712,20200831,18:44,A,1,1,1,-,-,お客さま転落
713,20200831,18:53,A,1,1,1,-,-,お客さま転落
714,20200831,18:59,A,1,1,1,-,-,お客さま転落
715,20200831,19:03,A,1,1,1,-,-,お客さま転落
716,20200831,19:05,A,1,1,1,-,-,お客さま転落
717,20200831,19:28,A,1,1,1,-,-,お客さま転落
718,20200831,19:36,A,1,1,1,-,-,お客さま転落
719,20200831,19:57,A,0,1,1,-,-,お客さま転落
720,20200831,20:07,A,0,1,1,-,-,お客さま転落
721,20200831,20:09,A,0,1,1,-,-,お客さま転落
722,20200831,20:11,A,0,1,1,-,-,お客さま転落
723,20200831,20:25,A,0,1,1,-,-,お客さま転落
724,20200831,20:55,A,0,1,1,-,-,お客さま転落
725,20191231,16:58,D,1,1,0,yuIQ,rKwb,特別ダイヤ
726,20191231,17:04,D,1,1,0,yuIQ,rKwb,特別ダイヤ
727,20191231,17:05,D,1,1,0,yuIQ,rKwb,特別ダイヤ
728,20191231,17:12,D,1,1,0,yuIQ,rKwb,特別ダイヤ
729,20191231,17:15,D,1,1,0,yuIQ,rKwb,特別ダイヤ
730,20191231,17:17,D,1,1,0,yuIQ,rKwb,特別ダイヤ
731,20191231,17:25,D,1,1,0,yuIQ,rKwb,特別ダイヤ
732,20191231,17:31,D,1,1,0,yuIQ,rKwb,特別ダイヤ
733,20191231,17:36,D,1,1,0,yuIQ,rKwb,特別ダイヤ
734,20191231,17:39,D,1,1,0,yuIQ,rKwb,特別ダイヤ
735,20191231,17:41,D,1,1,0,yuIQ,rKwb,特別ダイヤ
736,20191231,17:42,D,1,1,0,yuIQ,rKwb,特別ダイヤ
737,20191231,17:46,D,1,1,0,yuIQ,rKwb,特別ダイヤ
738,20191231,17:51,D,1,1,0,yuIQ,rKwb,特別ダイヤ
739,20191231,18:00,D,1,1,0,yuIQ,rKwb,特別ダイヤ
740,20191231,18:03,D,1,1,0,yuIQ,rKwb,特別ダイヤ
741,20191231,18:05,D,1,1,0,yuIQ,rKwb,特別ダイヤ
742,20191231,18:11,D,1,1,0,yuIQ,rKwb,特別ダイヤ
743,20191231,18:25,D,1,1,0,yuIQ,rKwb,特別ダイヤ
744,20191231,18:26,D,1,1,0,yuIQ,rKwb,特別ダイヤ
745,20191231,18:27,D,1,1,0,yuIQ,rKwb,特別ダイヤ
746,20191231,18:36,D,1,1,0,yuIQ,rKwb,特別ダイヤ
747,20191231,18:39,D,1,1,0,yuIQ,rKwb,特別ダイヤ
748,20191231,18:44,D,1,1,0,yuIQ,rKwb,特別ダイヤ
749,20191231,18:49,D,1,1,0,yuIQ,rKwb,特別ダイヤ
750,20191231,18:52,D,1,1,0,yuIQ,rKwb,特別ダイヤ
751,20191231,18:58,D,1,1,0,yuIQ,rKwb,特別ダイヤ
752,20191231,19:02,D,1,1,0,yuIQ,rKwb,特別ダイヤ
753,20191231,19:08,D,1,1,0,yuIQ,rKwb,特別ダイヤ
754,20191231,19:12,D,1,1,0,yuIQ,rKwb,特別ダイヤ
755,20191231,19:19,D,1,1,0,yuIQ,rKwb,特別ダイヤ
756,20191231,19:22,D,1,1,0,yuIQ,rKwb,特別ダイヤ
757,20191231,19:34,D,1,1,0,yuIQ,rKwb,特別ダイヤ
758,20191231,19:42,D,1,1,0,yuIQ,rKwb,特別ダイヤ
759,20191231,19:47,D,1,1,0,yuIQ,rKwb,特別ダイヤ
760,20191231,19:54,D,1,1,0,yuIQ,rKwb,特別ダイヤ
761,20191231,19:57,D,1,1,0,yuIQ,rKwb,特別ダイヤ
762,20191231,20:02,D,1,1,0,yuIQ,rKwb,特別ダイヤ
763,20191231,20:27,D,1,1,0,yuIQ,rKwb,特別ダイヤ
764,20191231,20:31,D,1,1,0,yuIQ,rKwb,特別ダイヤ
765,20191231,20:36,D,1,1,0,yuIQ,rKwb,特別ダイヤ
766,20191231,20:51,D,1,1,0,yuIQ,rKwb,特別ダイヤ
767,20191231,20:59,D,1,1,0,yuIQ,rKwb,特別ダイヤ
768,20200107,19:09,D,0,1,1,-,-,線路に人立入
769,20200107,19:10,D,0,1,1,-,-,線路に人立入
770,20200107,19:25,D,0,1,1,-,-,線路に人立入
771,20200107,19:28,D,0,1,1,-,-,線路に人立入
772,20200107,19:32,D,0,1,1,-,-,線路に人立入
773,20200107,19:33,D,0,1,1,-,-,線路に人立入
774,20200107,19:34,D,0,1,1,-,-,線路に人立入
775,20200107,20:04,D,0,1,1,-,-,線路に人立入
776,20200107,20:06,D,0,1,1,-,-,線路に人立入
777,20200107,20:07,D,0,1,1,-,-,線路に人立入
778,20200107,20:08,D,0,1,1,-,-,線路に人立入
779,20200107,20:15,D,0,1,1,-,-,線路に人立入
780,20200107,20:16,D,0,1,1,-,-,線路に人立入
781,20200107,20:18,D,0,1,1,-,-,線路に人立入
782,20200107,20:20,D,0,1,1,-,-,線路に人立入
783,20200107,20:22,D,0,1,1,-,-,線路に人立入
784,20200107,20:53,D,0,1,1,-,-,線路に人立入
785,20200128,18:36,D,0,1,1,-,-,荷物挟まり
786,20200128,18:52,D,0,1,1,-,-,荷物挟まり
787,20200128,19:08,D,0,1,1,-,-,荷物挟まり
788,20200128,19:14,D,0,1,1,-,-,荷物挟まり
789,20200128,19:18,D,0,1,1,-,-,荷物挟まり
790,20200128,19:21,D,0,1,1,-,-,荷物挟まり
791,20200128,19:30,D,0,1,1,-,-,荷物挟まり
792,20200128,19:41,D,0,1,1,-,-,荷物挟まり
793,20200128,19:42,D,0,1,1,-,-,荷物挟まり
794,20200128,19:52,D,0,1,1,-,-,荷物挟まり
795,20200128,19:54,D,0,1,1,-,-,荷物挟まり
796,20200128,19:58,D,0,1,1,-,-,荷物挟まり
797,20200128,20:02,D,0,1,1,-,-,荷物挟まり
798,20200128,20:14,D,0,1,1,-,-,荷物挟まり
799,20200128,20:29,D,0,1,1,-,-,荷物挟まり
800,20200128,20:33,D,0,1,1,-,-,荷物挟まり
801,20200128,20:43,D,0,1,1,-,-,荷物挟まり
802,20200128,20:48,D,0,1,1,-,-,荷物挟まり
803,20200128,20:50,D,0,1,1,-,-,荷物挟まり
804,20200128,20:52,D,0,1,1,-,-,荷物挟まり
805,20200128,20:57,D,0,1,1,-,-,荷物挟まり
806,20200305,17:00,D,1,1,0,yuIQ,BCRD,倒竹
807,20200305,17:01,D,1,1,0,yuIQ,BCRD,倒竹
808,20200305,17:07,D,1,1,0,yuIQ,BCRD,倒竹
809,20200305,17:10,D,1,1,0,yuIQ,BCRD,倒竹
810,20200305,17:17,D,1,1,0,yuIQ,BCRD,倒竹
811,20200310,18:31,D,1,1,1,-,-,人身事故
812,20200310,18:34,D,1,1,1,-,-,人身事故
813,20200310,18:43,D,1,1,1,-,-,人身事故
814,20200310,18:47,D,1,1,1,-,-,人身事故
815,20200310,18:58,D,1,1,1,-,-,人身事故
816,20200310,19:12,D,1,1,1,-,-,人身事故
817,20200310,19:14,D,1,1,1,-,-,人身事故
818,20200310,19:33,D,1,1,1,-,-,人身事故
819,20200310,19:40,D,1,1,1,-,-,人身事故
820,20200310,20:03,D,1,1,1,-,-,人身事故
821,20200310,20:06,D,1,1,1,-,-,人身事故
822,20200310,20:43,D,1,1,1,-,-,人身事故
823,20200310,20:46,D,1,1,1,-,-,人身事故
824,20200316,16:48,D,1,1,0,wwYD,fZfY,強風
825,20200316,17:01,D,1,1,0,wwYD,fZfY,強風
826,20200316,17:09,D,1,1,0,wwYD,fZfY,強風
827,20200316,17:11,D,1,1,0,wwYD,fZfY,強風
828,20200316,17:28,D,1,1,0,wwYD,fZfY,強風
829,20200316,17:33,D,1,1,0,wwYD,fZfY,強風
830,20200316,17:38,D,1,1,0,wwYD,fZfY,強風
831,20200316,17:44,D,1,1,0,wwYD,fZfY,強風
832,20200316,17:47,D,1,1,0,wwYD,fZfY,強風
833,20200316,17:55,D,1,1,0,wwYD,fZfY,強風
834,20200316,18:00,D,1,1,0,wwYD,fZfY,強風
835,20200316,18:04,D,1,1,0,wwYD,fZfY,強風
836,20200316,18:07,D,1,1,0,wwYD,fZfY,強風
837,20200316,18:14,D,1,1,0,wwYD,fZfY,強風
838,20200316,18:23,D,1,1,0,wwYD,fZfY,強風
839,20200316,18:23,D,1,1,1,-,-,架線に支障物
840,20200316,18:39,D,1,1,0,wwYD,fZfY,強風
841,20200316,18:39,D,1,1,1,-,-,架線に支障物
842,20200316,18:52,D,1,1,0,wwYD,fZfY,強風
843,20200316,18:52,D,1,1,1,-,-,架線に支障物
844,20200316,18:59,D,1,1,0,wwYD,fZfY,強風
845,20200316,18:59,D,1,1,1,-,-,架線に支障物
846,20200316,19:05,D,1,1,0,wwYD,fZfY,強風
847,20200316,19:05,D,1,1,1,-,-,架線に支障物
848,20200316,19:11,D,1,1,0,wwYD,fZfY,強風
849,20200316,19:11,D,1,1,1,-,-,架線に支障物
850,20200316,19:15,D,1,1,0,wwYD,fZfY,強風
851,20200316,19:15,D,1,1,1,-,-,架線に支障物
852,20200316,19:17,D,1,1,0,wwYD,fZfY,強風
853,20200316,19:17,D,1,1,1,-,-,架線に支障物
854,20200316,19:22,D,1,1,0,wwYD,fZfY,強風
855,20200316,19:22,D,1,1,1,-,-,架線に支障物
856,20200316,19:51,D,1,1,0,wwYD,fZfY,強風
857,20200316,19:51,D,1,1,1,-,-,架線に支障物
858,20200316,20:00,D,1,1,0,wwYD,fZfY,強風
859,20200316,20:00,D,1,1,1,-,-,架線に支障物
860,20200316,20:09,D,1,1,0,wwYD,fZfY,強風
861,20200316,20:09,D,1,1,1,-,-,架線に支障物
862,20200316,20:12,D,1,1,0,wwYD,fZfY,強風
863,20200316,20:12,D,1,1,1,-,-,架線に支障物
864,20200316,20:14,D,1,1,0,wwYD,fZfY,強風
865,20200316,20:14,D,1,1,1,-,-,架線に支障物
866,20200316,20:18,D,1,1,0,wwYD,fZfY,強風
867,20200316,20:18,D,1,1,1,-,-,架線に支障物
868,20200316,20:42,D,1,1,0,wwYD,fZfY,強風
869,20200316,20:42,D,1,1,1,-,-,架線に支障物
870,20200316,20:55,D,1,1,0,wwYD,fZfY,強風
871,20200316,20:55,D,1,1,1,-,-,架線に支障物
872,20200528,16:48,D,1,1,0,wwYD,rKwb,人身事故
873,20200528,17:07,D,1,1,0,wwYD,rKwb,人身事故
874,20200528,17:09,D,1,1,0,wwYD,rKwb,人身事故
875,20200528,17:12,D,1,1,1,-,-,人身事故
876,20200528,18:15,D,1,1,0,yuIQ,RDLf,人身事故
877,20200528,18:41,D,1,1,0,yuIQ,RDLf,人身事故
878,20191231,16:58,C,1,1,1,-,-,特別ダイヤ
879,20191231,16:58,C,1,1,1,-,-,線路に人立入
880,20191231,17:04,C,1,1,1,-,-,特別ダイヤ
881,20191231,17:04,C,1,1,1,-,-,線路に人立入
882,20191231,17:05,C,1,1,1,-,-,特別ダイヤ
883,20191231,17:05,C,1,1,1,-,-,線路に人立入
884,20191231,17:12,C,1,1,1,-,-,特別ダイヤ
885,20191231,17:12,C,1,1,1,-,-,線路に人立入
886,20191231,17:15,C,1,1,1,-,-,特別ダイヤ
887,20191231,17:15,C,1,1,1,-,-,線路に人立入
888,20191231,17:17,C,1,1,1,-,-,特別ダイヤ
889,20191231,17:17,C,1,1,1,-,-,線路に人立入
890,20191231,17:25,C,1,1,1,-,-,特別ダイヤ
891,20191231,17:25,C,1,1,1,-,-,線路に人立入
892,20191231,17:31,C,1,1,1,-,-,特別ダイヤ
893,20191231,17:31,C,1,1,1,-,-,線路に人立入
894,20191231,17:36,C,1,1,1,-,-,特別ダイヤ
895,20191231,17:36,C,1,1,1,-,-,線路に人立入
896,20191231,17:39,C,1,1,1,-,-,特別ダイヤ
897,20191231,17:39,C,1,1,1,-,-,線路に人立入
898,20191231,17:41,C,1,1,1,-,-,特別ダイヤ
899,20191231,17:41,C,1,1,1,-,-,線路に人立入
900,20191231,17:42,C,1,1,1,-,-,特別ダイヤ
901,20191231,17:46,C,1,1,1,-,-,特別ダイヤ
902,20191231,17:51,C,1,1,1,-,-,特別ダイヤ
903,20191231,18:00,C,1,1,1,-,-,特別ダイヤ
904,20191231,18:03,C,1,1,1,-,-,特別ダイヤ
905,20191231,18:05,C,1,1,1,-,-,特別ダイヤ
906,20191231,18:11,C,1,1,1,-,-,特別ダイヤ
907,20191231,18:25,C,1,1,1,-,-,特別ダイヤ
908,20191231,18:26,C,1,1,1,-,-,特別ダイヤ
909,20191231,18:27,C,1,1,1,-,-,特別ダイヤ
910,20191231,18:36,C,1,1,1,-,-,特別ダイヤ
911,20191231,18:39,C,1,1,1,-,-,特別ダイヤ
912,20191231,18:44,C,1,1,1,-,-,特別ダイヤ
913,20191231,18:49,C,1,1,1,-,-,特別ダイヤ
914,20191231,18:52,C,1,1,1,-,-,特別ダイヤ
915,20191231,18:58,C,1,1,1,-,-,特別ダイヤ
916,20191231,19:02,C,1,1,1,-,-,特別ダイヤ
917,20191231,19:08,C,1,1,1,-,-,特別ダイヤ
918,20191231,19:12,C,1,1,1,-,-,特別ダイヤ
919,20191231,19:19,C,1,1,1,-,-,特別ダイヤ
920,20191231,19:22,C,1,1,1,-,-,特別ダイヤ
921,20191231,19:34,C,1,1,1,-,-,特別ダイヤ
922,20191231,19:42,C,1,1,1,-,-,特別ダイヤ
923,20191231,19:47,C,1,1,1,-,-,特別ダイヤ
924,20191231,19:54,C,1,1,1,-,-,特別ダイヤ
925,20191231,19:57,C,1,1,1,-,-,特別ダイヤ
926,20191231,20:02,C,1,1,1,-,-,特別ダイヤ
927,20191231,20:27,C,1,1,1,-,-,特別ダイヤ
928,20191231,20:31,C,1,1,1,-,-,特別ダイヤ
929,20191231,20:36,C,1,1,1,-,-,特別ダイヤ
930,20191231,20:51,C,1,1,1,-,-,特別ダイヤ
931,20191231,20:59,C,1,1,1,-,-,特別ダイヤ
932,20200128,19:14,C,0,1,1,-,-,安全確認
933,20200128,19:18,C,0,1,1,-,-,安全確認
934,20200128,19:21,C,0,1,1,-,-,安全確認
935,20200128,19:30,C,0,1,1,-,-,安全確認
936,20200128,19:41,C,0,1,1,-,-,安全確認
